,ENCFF488ZHV,ENCFF731FLQ,ENCFF421TJX,ENCFF003XKT,ENCFF928NYA,ENCFF387IEG,ENCFF468UWE,ENCFF379SQG,ENCFF488DCO,ENCFF366SYN,ENCFF713BHS,ENCFF384BFE,ENCFF611MXW,ENCFF973GEQ,ENCFF051DBP,ENCFF842TMB,ENCFF182FGP,ENCFF296ZTM,ENCFF546LDW,ENCFF307SLN,ENCFF352KRP,ENCFF136UBW,ENCFF171FQU,ENCFF717PSW,ENCFF855AWK
SOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01945409854084534,0.0,0.0,0.0,0.0
SOX21,0.00897639119352192,0.012092822896174653,0.03691382196535442,0.022355865447870427,0.0191020467418594,0.04930649726780372,0.0,0.03193876841269999,0.0,0.02456633676919712,0.013674411650841824,0.04861928522844014,0.03399828148131079,0.0,0.08874186224797928,0.0,0.0,0.015154207319406362,0.0,0.0663180506865177,0.01945409854084534,0.014593480066856786,0.0,0.0,0.06420552330689479
SOX15,0.00897639119352192,0.012092822896174653,0.05537073294803164,0.011177932723935214,0.0286530701127891,0.18079048998194697,0.22813509907083535,0.2395407630952499,0.1595909506611277,0.0,0.02734882330168365,0.009723857045688029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768481351640472,0.07781639416338135,0.036483700167141975,0.04287300161446624,0.0,0.0
SOX30,0.00897639119352192,0.012092822896174653,0.0,0.0,0.0,0.0,0.0,0.015969384206349996,0.0,0.01228316838459856,0.0,0.0,0.0,0.031953075843022,0.029580620749326433,0.0,0.0,0.0,0.0,0.0,0.0,0.014593480066856786,0.0,0.014331132602148336,0.0
SOX3,0.0,0.0,0.0,0.011177932723935214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7L2,0.43984316848257404,0.3265062181967156,1.2366130358393732,0.9165904833626877,1.2989391784464392,0.5259359708565731,0.4562701981416707,0.5748978314285997,1.1969321299584577,0.07369901030759138,0.16409293981010195,0.3111634254620169,0.3399828148131079,1.086404578662748,0.4437093112398964,0.0585431179210851,0.13541213165885127,0.22731310979109542,0.2024106940662699,0.7958166082382124,0.6030770547662054,0.21160546096942345,0.11432800430524329,0.22929812163437338,0.3370789973611976
TCF7L1,0.0,0.012092822896174653,0.06459918843937024,0.07824552906754649,0.06685716359650791,0.0,0.01901125825590294,0.04790815261904999,0.039897737665281915,0.0,0.0,0.0,0.0,0.031953075843022,0.0,0.0,0.0,0.0,0.0,0.022106016895505905,0.0,0.0,0.0,0.0,0.0
SRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX9,0.0,0.0,0.10151301040472464,0.13413519268722254,0.0382040934837188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7,1.8850421506396033,2.0799655381420403,4.909538321392138,5.443653236556449,6.1031039340240785,8.16844304736615,6.254703966192069,19.338924273889845,7.700263369399412,0.5404594089223367,0.5743252893353566,1.5071978420816443,1.317433407400793,1.0224984269767037,1.3607085544690156,0.45370916388840954,0.5416485266354051,1.6972712197735127,1.2456042711770454,9.218209045425962,8.734890244839557,2.685200332301649,2.236541584221322,2.192663288128695,1.7656518909396068
